Label,PrawnID,Pond_Type,mean_length,std_length,Length_fov(mm),mean_pixels,pred_Distance_pixels,Length_ground_truth_annotation_pixels,mean_scale,pred_scale,std_scale,Scale_1,Scale_2,Scale_3,std_pixels
carapace:undistorted_GX010157_160_2259,Prawn_0,square,31.28533333333333,1.781680480146015,24.53534809853419,233.529953,205.6805682991449,221.0203610530034,74.72233333333332,83.8303037206278,2.047397453679512,74.095,73.062,77.01,7.193900831885934
carapace:undistorted_GX010157_160_2259,Prawn_1,square,37.693666666666665,1.2286620093961267,19.18682381578968,281.71248470000006,161.7591283279835,159.5305613354382,74.72233333333332,84.30740276817718,2.047397453679512,74.095,73.062,77.01,13.906780925691596
carapace:undistorted_GX010157_174_2582.jpg_gamma,Prawn_0,square,38.113,2.215548916183074,24.03914295565032,280.2548959,199.8377575864404,175.641680702503,73.55966666666666,83.13015066931462,2.3273285830181623,72.993,76.118,71.568,15.86202528404174
carapace:undistorted_GX010157_177_2665.jpg_gamma,Prawn_0,square,37.30433333333333,2.135137076005505,27.72010110118063,277.00784036666664,234.8901628784395,217.8302091079196,74.42,84.73640194206767,4.294170816350926,71.021,72.993,79.246,0.8173510301135783
carapace:undistorted_GX010161_54_676.jpg_gamma.jpg_gamma,Prawn_0,square,33.285333333333334,1.1264410030415848,27.92566907119414,294.36374040000004,244.285807020502,255.1960031034972,88.48266666666666,87.47715458409105,2.051868498060567,90.211,89.022,86.215,3.074225688418506
carapace:undistorted_GX010162_72_927.jpg_gamma.jpg_gamma,Prawn_0,square,26.892666666666667,1.0547726453285249,23.36337436199246,218.38224693333333,201.7146781701085,261.7250465660481,81.35433333333333,86.33798998583782,6.014745575112329,78.102,88.295,77.666,8.116266769192794
carapace:undistorted_GX010173_75_922.jpg_gamma,Prawn_0,square,35.125,1.2803854888274873,22.05141981638299,294.6372162,208.8496243662343,148.660687473185,83.94733333333333,94.7102844647992,5.683711932648714,90.51,80.722,80.61,17.309775552258206
carapace:undistorted_GX010174_104_1236,Prawn_0,square,32.34433333333333,3.9680821984093675,25.59512889390604,291.9174752999999,238.701544824252,259.3260495977988,91.08133333333335,93.26053633630444,10.235438551099476,100.96,91.761,80.523,3.575354152614824
carapace:undistorted_GX010175_215_2644.jpg_gamma,Prawn_0,square,43.782000000000004,7.991158364092154,21.4686947906269,319.48617866666666,192.402859831876,349.3565513912685,73.27766666666666,89.62019429140048,4.363877213365808,69.405,72.422,78.006,50.87399070187776
carapace:undistorted_GX010178_107_2118,Prawn_0,square,33.587999999999994,4.701203356588608,29.5063486894658,288.6975543333333,228.2144890944274,261.0076627227639,86.43766666666666,77.3441985303669,5.2169330389926705,85.094,82.024,92.195,24.35254323655688
carapace:undistorted_GX010178_107_2118,Prawn_1,square,35.447,1.9107435725392359,29.5063486894658,306.22491206666666,228.2144890944274,385.2920969861695,86.43766666666666,77.3441985303669,5.2169330389926705,85.094,82.024,92.195,20.875131862552852
carapace:undistorted_GX010178_189_3987.jpg_gamma,Prawn_0,square,37.25899999999999,2.4725972175022757,28.82217194208304,280.3414246,222.5723738352006,239.2697222801079,75.32033333333334,77.22262370873734,2.2821604530210657,74.793,77.82,73.348,13.311910340925557
carapace:undistorted_GX010178_189_3987.jpg_gamma,Prawn_1,square,42.73233333333334,2.7407346338770817,37.52330536933741,321.4498447333333,290.2601671210726,265.7536453183662,75.32033333333334,77.3546371419246,2.2821604530210657,74.793,77.82,73.348,11.449239760158601
carapace:undistorted_GX010179_88_1697.jpg_gamma,Prawn_0,square,34.012,3.356820519479705,34.77785524952142,313.32942940000004,268.7395888107513,252.2399651125887,92.47733333333333,77.2731920593204,6.033930090192737,93.477,97.949,86.006,16.825146990960224
carapace:undistorted_GX010180_91_1563,Prawn_0,square,33.507,2.547572962645034,31.62037040819592,296.1160830333334,240.2913232530209,277.3084924772414,88.50433333333332,75.99257065968399,3.0003048733975954,87.207,91.935,86.371,14.778721509473954
carapace:undistorted_GX010180_99_1788,Prawn_0,square,35.41566666666667,5.0853531178604845,31.2379240822779,283.9386279333334,241.5478544180496,297.0690155502589,80.25366666666666,77.3251941396087,1.4330918788875133,78.645,81.394,80.722,37.94011366097119
carapace:undistorted_GX010181_101_1542,Prawn_0,square,36.15233333333333,2.197363495949936,34.77908752326854,292.46214016666664,268.6518816067502,240.4163056034262,81.118,77.24523578343216,5.453524273348379,76.105,80.324,86.925,1.6706254197307722
carapace:undistorted_GX010183_37_685.jpg_gamma,Prawn_1,square,26.575666666666667,3.9147374539467297,23.40418262814973,190.99989043333335,180.8904911421649,152.9705854077835,71.911,77.28981354153174,0.8245750420671227,71.421,72.863,71.449,27.019355369745067
carapace:undistorted_GX010183_37_685.jpg_gamma,Prawn_2,square,39.201,3.4364987996506,25.04112050212925,281.7431099,191.9465516628368,112.7293800668222,71.911,76.65254102607572,0.8245750420671227,71.421,72.863,71.449,22.186223696261678
carapace:undistorted_GX010183_80_1633.jpg_gamma,Prawn_0,square,39.565333333333335,2.5053104265406585,33.23655889728342,311.60497060000006,252.6557676459864,281.4693589007514,78.83066666666667,76.01742660147562,1.7728328554416337,77.078,80.623,78.791,13.0440214396816
carapace:undistorted_GX010183_80_1633.jpg_gamma,Prawn_1,square,35.72666666666667,2.7145683511993837,33.23655889728342,281.61105460000005,252.6557676459864,270.4163456597993,78.83066666666667,76.01742660147562,1.7728328554416337,77.078,80.623,78.791,21.792505997309938
carapace:undistorted_GX010183_128_2852.jpg_gamma,Prawn_0,square,32.74633333333333,1.9014987071605751,30.96066355111307,250.6956081333334,235.4805770989978,213.6000936329384,76.62133333333334,76.05798781096603,4.335456761788006,76.694,80.92,72.25,15.909827555417214
carapace:undistorted_GX010183_128_2852.jpg_gamma,Prawn_1,square,28.57433333333333,3.510801950172257,24.57890421882699,218.3551102,186.3075562358177,157.0031846810757,76.62133333333334,75.79978121771171,4.335456761788006,76.694,80.92,72.25,21.63241960477175
